image_id,path,cls,field,arxiv_id,source,split
3730,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.09099v1_p009_02.jpeg,fragment_junk,aerospace_engineering,2606.09099v1,local,train
3732,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.02384v1_p003_01.jpeg,diagram,telecommunications,2607.02384v1,accepted,test
3734,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/telecommunications/2607.02384v1_p010_02.jpeg,data_plot,telecommunications,2607.02384v1,llm,test
3735,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/telecommunications/2607.02384v1_p010_03.jpeg,data_plot,telecommunications,2607.02384v1,llm,test
3736,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/telecommunications/2607.02384v1_p010_04.jpeg,data_plot,telecommunications,2607.02384v1,llm,test
3737,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.02393v1_p003_01.jpeg,diagram,telecommunications,2607.02393v1,accepted,train
3738,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.02788v1_p002_01.jpeg,diagram,telecommunications,2607.02788v1,accepted,train
3739,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.02788v1_p004_01.jpeg,diagram,telecommunications,2607.02788v1,accepted,train
3740,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.02842v1_p009_01.jpeg,diagram,telecommunications,2607.02842v1,accepted,train
3741,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.02842v1_p009_02.jpeg,diagram,telecommunications,2607.02842v1,accepted,train
3744,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/telecommunications/2607.02842v1_p009_05.jpeg,fragment_junk,telecommunications,2607.02842v1,local,train
3746,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.00892v1_p018_01.jpeg,diagram,manufacturing_engineering,2606.00892v1,accepted,test
3747,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.00892v1_p020_01.jpeg,diagram,manufacturing_engineering,2606.00892v1,accepted,test
3748,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.00892v1_p020_02.jpeg,diagram,manufacturing_engineering,2606.00892v1,accepted,test
3749,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.00923v1_p004_01.jpeg,diagram,manufacturing_engineering,2606.00923v1,accepted,train
3750,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.00923v1_p004_02.jpeg,diagram,manufacturing_engineering,2606.00923v1,accepted,train
3751,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.01272v1_p008_01.jpeg,data_plot,manufacturing_engineering,2606.01272v1,llm,train
3756,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.06766v1_p008_01.jpeg,fragment_junk,aerospace_engineering,2606.06766v1,local,test
3758,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.06766v1_p008_03.jpeg,fragment_junk,aerospace_engineering,2606.06766v1,local,test
3759,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.06836v1_p002_01.jpeg,diagram,aerospace_engineering,2606.06836v1,accepted,val
3760,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.06836v1_p005_01.jpeg,diagram,aerospace_engineering,2606.06836v1,accepted,val
3761,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.06836v1_p005_02.jpeg,diagram,aerospace_engineering,2606.06836v1,accepted,val
3762,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.06836v1_p006_01.jpeg,diagram,aerospace_engineering,2606.06836v1,accepted,val
3763,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.06836v1_p006_02.jpeg,diagram,aerospace_engineering,2606.06836v1,accepted,val
3764,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.06836v1_p007_01.jpeg,diagram,aerospace_engineering,2606.06836v1,accepted,val
3765,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.06836v1_p009_01.jpeg,diagram,aerospace_engineering,2606.06836v1,accepted,val
3766,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.06836v1_p011_01.jpeg,diagram,aerospace_engineering,2606.06836v1,accepted,val
3768,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.06836v1_p012_02.jpeg,photo,aerospace_engineering,2606.06836v1,llm,val
3770,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.06836v1_p012_04.jpeg,fragment_junk,aerospace_engineering,2606.06836v1,local,val
3771,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.08533v1_p004_01.jpeg,diagram,aerospace_engineering,2606.08533v1,accepted,test
3772,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.08533v1_p007_01.jpeg,fragment_junk,aerospace_engineering,2606.08533v1,local,test
3773,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.08533v1_p007_02.jpeg,data_plot,aerospace_engineering,2606.08533v1,llm,test
3774,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.08533v1_p007_03.jpeg,data_plot,aerospace_engineering,2606.08533v1,llm,test
3775,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.08533v1_p012_01.jpeg,diagram,aerospace_engineering,2606.08533v1,accepted,test
3777,/Volumes/One Touch/stem_diagrams_data/images_v2/aerospace_engineering/2606.09088v1_p008_01.jpeg,diagram,aerospace_engineering,2606.09088v1,accepted,train
3778,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.09088v1_p008_02.jpeg,fragment_junk,aerospace_engineering,2606.09088v1,llm,train
3779,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.01921v1_p001_01.jpeg,diagram,telecommunications,2607.01921v1,accepted,val
3780,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.01921v1_p002_01.jpeg,diagram,telecommunications,2607.01921v1,accepted,val
3781,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.02008v1_p002_01.jpeg,diagram,telecommunications,2607.02008v1,accepted,val
3782,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.02111v1_p003_01.jpeg,diagram,telecommunications,2607.02111v1,accepted,train
3783,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.02111v1_p004_01.jpeg,diagram,telecommunications,2607.02111v1,accepted,train
3784,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/telecommunications/2607.02190v1_p013_01.jpeg,data_plot,telecommunications,2607.02190v1,llm,train
3785,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/telecommunications/2607.02190v1_p013_02.jpeg,data_plot,telecommunications,2607.02190v1,llm,train
3791,/Volumes/One Touch/stem_diagrams_data/images_v2/telecommunications/2607.09760v2_p005_01.jpeg,diagram,telecommunications,2607.09760v2,accepted,train
3795,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.16765v1_p006_01.jpeg,diagram,utilities_power_systems,2605.16765v1,accepted,test
3796,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.16765v1_p007_01.jpeg,diagram,utilities_power_systems,2605.16765v1,accepted,test
3797,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.16765v1_p007_02.jpeg,diagram,utilities_power_systems,2605.16765v1,accepted,test
3800,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.16765v1_p010_03.jpeg,data_plot,utilities_power_systems,2605.16765v1,llm,test
3802,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.17047v1_p007_01.jpeg,diagram,utilities_power_systems,2605.17047v1,accepted,train
3803,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.17047v1_p008_01.jpeg,diagram,utilities_power_systems,2605.17047v1,accepted,train
3804,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.17047v1_p012_01.jpeg,diagram,utilities_power_systems,2605.17047v1,accepted,train
3805,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.17047v1_p017_01.jpeg,data_plot,utilities_power_systems,2605.17047v1,llm,train
3807,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p011_01.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3808,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p011_02.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3809,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p011_03.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3812,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p014_03.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3813,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p014_04.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3814,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p014_05.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3815,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p014_06.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3816,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p014_07.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3817,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.19558v1_p014_08.jpeg,diagram,utilities_power_systems,2605.19558v1,accepted,val
3820,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.19751v1_p004_03.jpeg,diagram,semiconductor_engineering,2605.19751v1,accepted,val
3822,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.19751v1_p004_05.jpeg,diagram,semiconductor_engineering,2605.19751v1,accepted,val
3823,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.19751v1_p005_01.jpeg,diagram,semiconductor_engineering,2605.19751v1,accepted,val
3826,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.19751v1_p005_04.jpeg,fragment_junk,semiconductor_engineering,2605.19751v1,local,val
3827,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.19751v1_p005_05.jpeg,data_plot,semiconductor_engineering,2605.19751v1,llm,val
3831,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.19751v1_p007_04.jpeg,diagram,semiconductor_engineering,2605.19751v1,accepted,val
3832,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.19751v1_p007_05.jpeg,diagram,semiconductor_engineering,2605.19751v1,accepted,val
3834,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.19751v1_p012_02.jpeg,diagram,semiconductor_engineering,2605.19751v1,accepted,val
3837,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.19751v1_p012_05.jpeg,photo,semiconductor_engineering,2605.19751v1,llm,val
3838,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.20155v1_p002_01.jpeg,photo,semiconductor_engineering,2605.20155v1,llm,train
3840,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.20155v1_p002_03.jpeg,fragment_junk,semiconductor_engineering,2605.20155v1,local,train
3841,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.27420v1_p003_01.jpeg,diagram,semiconductor_engineering,2605.27420v1,accepted,train
3843,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.27420v1_p006_01.jpeg,diagram,semiconductor_engineering,2605.27420v1,accepted,train
3844,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.27420v1_p009_01.jpeg,diagram,semiconductor_engineering,2605.27420v1,accepted,train
3845,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.27420v1_p009_02.jpeg,diagram,semiconductor_engineering,2605.27420v1,accepted,train
3846,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.00883v1_p006_01.jpeg,diagram,manufacturing_engineering,2606.00883v1,accepted,train
3847,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.00892v1_p007_01.jpeg,diagram,manufacturing_engineering,2606.00892v1,accepted,test
3848,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.00892v1_p008_01.jpeg,diagram,manufacturing_engineering,2606.00892v1,accepted,test
3849,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.00892v1_p011_01.jpeg,diagram,manufacturing_engineering,2606.00892v1,accepted,test
3850,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.00892v1_p011_02.jpeg,diagram,manufacturing_engineering,2606.00892v1,accepted,test
3851,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/manufacturing_engineering/2606.00892v1_p013_01.jpeg,fragment_junk,manufacturing_engineering,2606.00892v1,local,test
3852,/Volumes/One Touch/stem_diagrams_data/images_v2/manufacturing_engineering/2606.00892v1_p013_02.jpeg,diagram,manufacturing_engineering,2606.00892v1,accepted,test
3853,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.14161v1_p003_01.jpeg,diagram,utilities_power_systems,2605.14161v1,accepted,val
3855,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.14509v1_p005_01.jpeg,diagram,utilities_power_systems,2605.14509v1,accepted,train
3857,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.14509v1_p007_01.jpeg,diagram,utilities_power_systems,2605.14509v1,accepted,train
3858,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.14509v1_p007_02.jpeg,data_plot,utilities_power_systems,2605.14509v1,llm,train
3859,/Volumes/One Touch/stem_diagrams_data/images_v2/utilities_power_systems/2605.14714v1_p004_01.jpeg,diagram,utilities_power_systems,2605.14714v1,accepted,train
3860,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.14714v1_p007_01.jpeg,data_plot,utilities_power_systems,2605.14714v1,llm,train
3861,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/utilities_power_systems/2605.14714v1_p010_01.jpeg,fragment_junk,utilities_power_systems,2605.14714v1,local,train
3868,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.19025v1_p002_02.jpeg,diagram,semiconductor_engineering,2605.19025v1,accepted,train
3870,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.19212v4_p002_02.jpeg,diagram,semiconductor_engineering,2605.19212v4,accepted,train
3874,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.19238v1_p006_03.jpeg,diagram,semiconductor_engineering,2605.19238v1,accepted,train
3885,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.19238v1_p011_01.jpeg,diagram,semiconductor_engineering,2605.19238v1,accepted,train
3886,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.19238v1_p011_02.jpeg,diagram,semiconductor_engineering,2605.19238v1,accepted,train
3887,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/semiconductor_engineering/2605.19238v1_p011_03.jpeg,data_plot,semiconductor_engineering,2605.19238v1,llm,train
3888,/Volumes/One Touch/stem_diagrams_data/images_v2/semiconductor_engineering/2605.19238v1_p011_04.jpeg,diagram,semiconductor_engineering,2605.19238v1,accepted,train
3890,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.06766v1_p014_02.jpeg,fragment_junk,aerospace_engineering,2606.06766v1,local,test
3894,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.06766v1_p014_06.jpeg,fragment_junk,aerospace_engineering,2606.06766v1,local,test
3897,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.06766v1_p014_09.jpeg,fragment_junk,aerospace_engineering,2606.06766v1,local,test
3911,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.06766v1_p016_01.jpeg,fragment_junk,aerospace_engineering,2606.06766v1,local,test
3912,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.06766v1_p016_02.jpeg,fragment_junk,aerospace_engineering,2606.06766v1,local,test
3913,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.06766v1_p016_03.jpeg,fragment_junk,aerospace_engineering,2606.06766v1,local,test
3914,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.06766v1_p016_04.jpeg,fragment_junk,aerospace_engineering,2606.06766v1,local,test
3920,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.06766v1_p016_10.jpeg,fragment_junk,aerospace_engineering,2606.06766v1,local,test
3934,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.06766v1_p017_07.jpeg,fragment_junk,aerospace_engineering,2606.06766v1,local,test
3938,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.06766v1_p017_11.jpeg,fragment_junk,aerospace_engineering,2606.06766v1,local,test
3941,/Volumes/One Touch/stem_diagrams_data/images_rejected_v2/aerospace_engineering/2606.06766v1_p017_14.jpeg,fragment_junk,aerospace_engineering,2606.06766v1,local,test
